activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2316734,[],CHEMBL996436,Cytotoxicity against human Ketr3 cells after 96 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)/C=C/c1ccc(O)c(O)c1,,,CHEMBL1151203,J. Nat. Prod.,2004,,CHEMBL75390,,CHEMBL75390,6.61,0,http://www.openphacts.org/units/Nanomolar,714666,=,1,1,=,,IC50,nM,,245.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,0.245
,2316735,[],CHEMBL996436,Cytotoxicity against human Ketr3 cells after 96 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL1151203,J. Nat. Prod.,2004,,CHEMBL84,TOPOTECAN,CHEMBL84,8.31,0,http://www.openphacts.org/units/Nanomolar,714667,=,1,1,=,,IC50,nM,,4.9,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,0.0049
,5251375,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C/C=C(/C)C(=O)OC[C@H]1C2=C(C[C@H]3[C@H]4C5=C(C[C@@H](C(=O)N31)N4C)C(=O)C(C)=C(OC)C5=O)C(=O)C(C)=C(OC)C2=O,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL2373419,(-)-RENIERAMYCIN G,CHEMBL2373419,5.47,0,http://www.openphacts.org/units/Nanomolar,1334378,=,1,1,=,,IC50,nM,,3420.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,3.42
,5251376,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(C)=O)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683230,,CHEMBL1683230,5.34,0,http://www.openphacts.org/units/Nanomolar,1334379,=,1,1,=,,IC50,nM,,4580.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,4.58
,5251377,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C/C=C/C(=O)OC[C@H]1C2=C(C[C@H]3[C@H]4C5=C(C[C@@H](C(=O)N31)N4C)C(=O)C(C)=C(OC)C5=O)C(=O)C(C)=C(OC)C2=O,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683231,,CHEMBL1683231,4.76,0,http://www.openphacts.org/units/Nanomolar,1334380,=,1,1,=,,IC50,nM,,17240.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,17.24
,5251378,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C/C=C/C=C/C(=O)OC[C@H]1C2=C(C[C@H]3[C@H]4C5=C(C[C@@H](C(=O)N31)N4C)C(=O)C(C)=C(OC)C5=O)C(=O)C(C)=C(OC)C2=O,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683232,,CHEMBL1683232,5.41,0,http://www.openphacts.org/units/Nanomolar,1334381,=,1,1,=,,IC50,nM,,3860.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,3.86
,5251379,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4cc(OC)c(OC)c(OC)c4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683233,,CHEMBL1683233,5.67,0,http://www.openphacts.org/units/Nanomolar,1334382,=,1,1,=,,IC50,nM,,2160.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,2.16
,5251380,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4cc5ccccc5[nH]4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683234,,CHEMBL1683234,5.36,0,http://www.openphacts.org/units/Nanomolar,1334383,=,1,1,=,,IC50,nM,,4420.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,4.42
,5251381,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4cccnc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683235,,CHEMBL1683235,5.33,0,http://www.openphacts.org/units/Nanomolar,1334384,=,1,1,=,,IC50,nM,,4620.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,4.62
,5251382,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4ccccc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683236,,CHEMBL1683236,5.05,0,http://www.openphacts.org/units/Nanomolar,1334385,=,1,1,=,,IC50,nM,,8820.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,8.82
,5251383,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4cccs4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683237,,CHEMBL1683237,5.78,0,http://www.openphacts.org/units/Nanomolar,1334386,=,1,1,=,,IC50,nM,,1670.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,1.67
,5251384,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)c4cccc5ccccc45)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683238,,CHEMBL1683238,4.86,0,http://www.openphacts.org/units/Nanomolar,1334387,=,1,1,=,,IC50,nM,,13770.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,13.77
,5251385,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4ccc(OC)cc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683239,,CHEMBL1683239,5.51,0,http://www.openphacts.org/units/Nanomolar,1334388,=,1,1,=,,IC50,nM,,3120.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,3.12
,5251386,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4ccc(F)cc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683240,,CHEMBL1683240,4.98,0,http://www.openphacts.org/units/Nanomolar,1334389,=,1,1,=,,IC50,nM,,10440.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.44
,5251387,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4ccccc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683241,,CHEMBL1683241,5.11,0,http://www.openphacts.org/units/Nanomolar,1334390,=,1,1,=,,IC50,nM,,7830.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,7.83
,5251388,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4cccnc4)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683242,,CHEMBL1683242,5.84,0,http://www.openphacts.org/units/Nanomolar,1334391,=,1,1,=,,IC50,nM,,1430.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,1.43
,5251389,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4ccc(OC)c(OC)c4OC)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683243,,CHEMBL1683243,5.03,0,http://www.openphacts.org/units/Nanomolar,1334392,=,1,1,=,,IC50,nM,,9290.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,9.29
,5251390,[],CHEMBL1686178,Cytotoxicity against human Ketr3 cells after 3 days by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](COC(=O)/C=C/c4cccc5ccccc45)N3C(=O)[C@H](C2)N1C,,,CHEMBL1681670,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1683244,,CHEMBL1683244,5.10,0,http://www.openphacts.org/units/Nanomolar,1334393,=,1,1,=,,IC50,nM,,7890.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,7.89
,6181139,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)CC[C@@H](C)CO)C1C[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1771601,,CHEMBL1771601,,0,http://www.openphacts.org/units/Nanomolar,1420339,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181146,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)CC[C@@H](C)CO)C1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1771602,,CHEMBL1771602,,0,http://www.openphacts.org/units/Nanomolar,1420340,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181153,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)O[C@H]2[C@H](O[C@H]3CO[C@@H](O[C@H]4CC([C@H](C)C(=O)CC[C@@H](C)CO)[C@@]5(C)CC[C@H]6[C@@H](CC[C@H]7C[C@@H](O)CC[C@@]76C)[C@H]45)[C@H](OC(C)=O)[C@H]3O)OC[C@@H](O)[C@@H]2O)cc1,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770259,,CHEMBL1770259,,0,http://www.openphacts.org/units/Nanomolar,1418655,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181160,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)O[C@H]2[C@H](O[C@H]3[C@@H](O)CO[C@@H](O[C@H]4CC([C@H](C)C(=O)CC[C@@H](C)CO)[C@@]5(C)CC[C@H]6[C@@H](CC[C@H]7C[C@@H](O)CC[C@@]76C)[C@H]45)[C@@H]3OC(C)=O)OC[C@@H](O)[C@@H]2O)cc1,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770260,,CHEMBL1770260,,0,http://www.openphacts.org/units/Nanomolar,1418656,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181167,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)CC[C@@H](C)CO)C1C[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770261,,CHEMBL1770261,,0,http://www.openphacts.org/units/Nanomolar,1418657,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181174,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)CC[C@@H](C)CO)C1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770262,,CHEMBL1770262,,0,http://www.openphacts.org/units/Nanomolar,1418658,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181181,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)O[C@H]2[C@H](O[C@H]3CO[C@@H](O[C@@H]4CC([C@H](C)C(=O)CC[C@@H](C)CO)[C@@]5(C)CC[C@H]6[C@@H](CC[C@H]7C[C@@H](O)CC[C@@]76C)[C@H]45)[C@H](OC(C)=O)[C@H]3O)OC[C@@H](O)[C@@H]2O)cc1,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770263,,CHEMBL1770263,,0,http://www.openphacts.org/units/Nanomolar,1418659,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,10.0
,6181193,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL507001,DIOSCIN,CHEMBL507001,6.35,0,http://www.openphacts.org/units/Nanomolar,1418661,=,1,1,=,,IC50,nM,,447.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,0.447
,6181199,[],CHEMBL1772726,Cytotoxicity against human Ketr3 cells by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)O[C@H]2[C@H](O[C@H]3[C@@H](O)CO[C@@H](O[C@@H]4CC([C@H](C)C(=O)CC[C@@H](C)CO)[C@@]5(C)CC[C@H]6[C@@H](CC[C@H]7C[C@@H](O)CC[C@@]76C)[C@H]45)[C@@H]3OC(C)=O)OC[C@@H](O)[C@@H]2O)cc1,,,CHEMBL1770145,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1770264,,CHEMBL1770264,7.00,0,http://www.openphacts.org/units/Nanomolar,1418660,=,1,1,=,,IC50,nM,,100.0,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,uM,UO_0000065,,0.1
,8022905,[],CHEMBL1947366,Cytotoxicity against human Ketr3 cells assessed as cell viability after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](CNC(=O)C(C)=O)N3[C@@H](C#N)[C@H](C2)N1C,,,CHEMBL1944637,Eur. J. Med. Chem.,2012,,CHEMBL452709,SAFRAMYCIN A,CHEMBL452709,8.02,0,http://www.openphacts.org/units/Nanomolar,1575632,=,1,1,=,,IC50,nM,,9.56,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,nM,UO_0000065,,9.56
,8022906,[],CHEMBL1947366,Cytotoxicity against human Ketr3 cells assessed as cell viability after 72 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](C#N)[C@H](C2)N1C,,,CHEMBL1944637,Eur. J. Med. Chem.,2012,,CHEMBL1946360,,CHEMBL1946360,7.54,0,http://www.openphacts.org/units/Nanomolar,1575633,=,1,1,=,,IC50,nM,,28.88,CHEMBL614637,Homo sapiens,KETR3,9606,,,IC50,nM,UO_0000065,,28.88
