activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,138675,[],CHEMBL772391,In vitro antitumor activity against renal RXF 393 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2O[C@@H]3[C@H](O)[C@H]4OC(=O)/C=C\C=C\C(=O)OCC/C(C)=C/C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136396,VERRUCARRIN M,CHEMBL136396,7.08,0,http://www.openphacts.org/units/Nanomolar,263072,=,1,1,=,,IC50,nM,,84.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.084
,143426,[],CHEMBL772391,In vitro antitumor activity against renal RXF 393 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@H](C)O)[C@@](C)([C@]34CO4)[C@@]2(COC(=O)/C=C(\C)CCO)CC1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136053,TRICHOVERRIN A,CHEMBL136053,,0,http://www.openphacts.org/units/Nanomolar,263067,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,10.0
,161591,[],CHEMBL771677,Compound was evaluated for in vitro activity against RXF-393 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CNc2ccc(C(=O)NC(CCCNC(=O)c3ccccc3C(=O)O)C(=O)O)cc2)cnc2nc(N)nc(N)c12,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL150607,,CHEMBL150607,6.42,0,http://www.openphacts.org/units/Nanomolar,293399,=,1,1,=,,IC50,nM,,380.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,nM,UO_0000065,,380.0
,162840,[],CHEMBL772333,Compound was evaluated for in vitro activity against RXF-393 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL34259,METHOTREXATE,CHEMBL34259,,0,http://www.openphacts.org/units/Nanomolar,293392,>,1,1,>,,IC50,nM,,1000.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,nM,UO_0000065,,1000.0
,167768,[],CHEMBL772333,Compound was evaluated for in vitro activity against RXF-393 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL18155,,CHEMBL18155,8.07,0,http://www.openphacts.org/units/Nanomolar,293397,=,1,1,=,,IC50,nM,,8.6,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,nM,UO_0000065,,8.6
,1924286,[],CHEMBL896028,Growth inhibition of human RXF393 cells after 48 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1148774,J. Med. Chem.,2007.0,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,6.75,0,http://www.openphacts.org/units/Nanomolar,654970,=,1,1,=,,IC50,nM,,177.83,CHEMBL614886,Homo sapiens,RXF 393,9606,,,Log IC50,,UO_0000065,,-6.75
,1924341,[],CHEMBL896028,Growth inhibition of human RXF393 cells after 48 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@@H]2NCO[C@@H]2[C@H](C)O1,,,CHEMBL1148774,J. Med. Chem.,2007.0,,CHEMBL217089,DOXAZOLIDINE,CHEMBL217089,,0,http://www.openphacts.org/units/Nanomolar,654971,<,1,1,<,,IC50,nM,,0.9772,CHEMBL614886,Homo sapiens,RXF 393,9606,,,Log IC50,,UO_0000065,,-9.01
,1926302,[],CHEMBL894491,Cytotoxicity against RXF393NL cells after 4 days by monolayer assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CC(=O)[C@@H](O)[C@]2(O1)O[C@@H]1CC(=O)O[C@@H]1C1=C2C(=O)c2c(O)cccc2C1=O,,,CHEMBL1148819,J. Med. Chem.,2007.0,,CHEMBL438690,,CHEMBL438690,7.02,0,http://www.openphacts.org/units/Nanomolar,656417,=,1,1,=,,IC50,nM,,95.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.095
,1926345,[],CHEMBL895586,Cytotoxicity against RXF393 cells after 2 to 7 days by clonogenic assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CC(=O)[C@@H](O)[C@]2(O1)O[C@@H]1CC(=O)O[C@@H]1C1=C2C(=O)c2c(O)cccc2C1=O,,,CHEMBL1148819,J. Med. Chem.,2007.0,,CHEMBL438690,,CHEMBL438690,6.43,0,http://www.openphacts.org/units/Nanomolar,656417,=,1,1,=,,IC50,nM,,375.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.375
,2316546,[],CHEMBL1000776,Antitumor activity against human RXF393 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],,,CHEMBL1151200,J. Nat. Prod.,2004.0,,CHEMBL258765,FASCAPLYSIN CHLORIDE,CHEMBL602937,5.46,0,http://www.openphacts.org/units/Nanomolar,714961,=,1,1,=,,IC50,nM,,3500.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,3.5
,2316547,[],CHEMBL1000776,Antitumor activity against human RXF393 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2ccc(Br)cc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],,,CHEMBL1151200,J. Nat. Prod.,2004.0,,CHEMBL470052,,CHEMBL1186567,5.51,0,http://www.openphacts.org/units/Nanomolar,714962,=,1,1,=,,IC50,nM,,3100.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,3.1
,2316548,[],CHEMBL1000776,Antitumor activity against human RXF393 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C(CC/C(C)=C/CC/C(C)=C/CCC(CC(=O)O)C(=O)[O-])C(C)(C)CCC1.O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,,,CHEMBL1151200,J. Nat. Prod.,2004.0,,CHEMBL446125,FASCAPLYSIN A,CHEMBL446125,5.46,0,http://www.openphacts.org/units/Nanomolar,714960,=,1,1,=,,IC50,nM,,3500.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,3.5
,2704973,[],CHEMBL1053290,Anticancer activity against human RXF393 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Oc1ccc(/C=C/c2cc(F)cc(F)c2)cc1,,,CHEMBL1153030,Bioorg. Med. Chem.,2009.0,,CHEMBL563437,,CHEMBL563437,4.12,0,http://www.openphacts.org/units/Nanomolar,826355,=,1,1,=,,IC50,nM,,75900.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,75.9
,3332856,[],CHEMBL1166091,Growth inhibition of human RXF393 cells after 48 hrs by sulforhodamine B assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1ccccc1-c1ccc(-c2ccnc(NC(=O)Nc3cc(N4CCOCC4)cc(C(F)(F)F)c3)n2)cn1,,,CHEMBL1165943,Bioorg. Med. Chem.,2010.0,,CHEMBL1163290,,CHEMBL1163290,5.90,0,http://www.openphacts.org/units/Nanomolar,919535,=,1,1,=,,IC50,nM,,1270.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,1.27
,12051403,[],CHEMBL2154675,Cytotoxicity against human RXF393 cells after 4 hrs by MTT assay,F,,,BAO_0000190,BAO_0000219,cell-based format,NCCNC(=O)C(CN)(Cc1ccc2ccccc2c1)Cc1ccc2ccccc2c1,,,CHEMBL2150936,Eur. J. Med. Chem.,2012.0,,CHEMBL1739368,,CHEMBL1739368,5.57,0,http://www.openphacts.org/units/Nanomolar,1731427,=,1,1,=,,IC50,nM,,2690.0,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,2.69
,13230242,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL553,ERLOTINIB,CHEMBL553,,0,http://www.openphacts.org/units/Nanomolar,1878455,=,5,1,=,,IC50,nM,,152542.16,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,152.54215742873288
,13230243,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,,,CHEMBL1201861,,,,CHEMBL413,SIROLIMUS,CHEMBL413,6.38,0,http://www.openphacts.org/units/Nanomolar,1878369,=,5,1,=,,IC50,nM,,416.45,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.41644828114814514
,13230244,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,CHEMBL1201861,,,,CHEMBL535,SUNITINIB,CHEMBL535,4.94,0,http://www.openphacts.org/units/Nanomolar,1878380,=,5,1,=,,IC50,nM,,11483.43,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,11.483428544438315
,13230245,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL450786,PHA-665752,CHEMBL450786,,0,http://www.openphacts.org/units/Nanomolar,1878365,=,5,1,=,,IC50,nM,,284245.41,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,284.2454143367285
,13230246,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,,,CHEMBL1201861,,,,CHEMBL64925,MG-132,CHEMBL64925,6.60,0,http://www.openphacts.org/units/Nanomolar,1878342,=,5,1,=,,IC50,nM,,250.15,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.25015013534317454
,13230247,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,,CHEMBL1201861,,,,CHEMBL428647,PACLITAXEL,CHEMBL428647,7.90,0,http://www.openphacts.org/units/Nanomolar,1878356,=,5,1,=,,IC50,nM,,12.57,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.012573975971376376
,13230248,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL254129,CYCLOPAMINE,CHEMBL254129,,0,http://www.openphacts.org/units/Nanomolar,1878445,=,5,1,=,,IC50,nM,,1457957.85,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,1457.9578460843686
,13230249,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,,,CHEMBL1201861,,,,CHEMBL2144069,,CHEMBL2144069,4.11,0,http://www.openphacts.org/units/Nanomolar,1878412,=,5,1,=,,IC50,nM,,78108.04,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,78.108040274194
,13230250,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL1336,SORAFENIB,CHEMBL1336,,0,http://www.openphacts.org/units/Nanomolar,1878378,=,5,1,=,,IC50,nM,,216435.37,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,216.43537412611374
,13230251,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,,,CHEMBL1201861,,,,CHEMBL572878,TOZASERTIB,CHEMBL572878,4.49,0,http://www.openphacts.org/units/Nanomolar,1878388,=,5,1,=,,IC50,nM,,32496.97,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,32.49697473740204
,13230252,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL941,IMATINIB,CHEMBL941,,0,http://www.openphacts.org/units/Nanomolar,1878468,=,5,1,=,,IC50,nM,,189234.12,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,189.23412404484677
,13230253,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,,,CHEMBL1201861,,,,CHEMBL509032,TAE-684,CHEMBL509032,6.25,0,http://www.openphacts.org/units/Nanomolar,1878352,=,5,1,=,,IC50,nM,,557.94,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.5579388000196333
,13230254,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,CHEMBL1201861,,,,CHEMBL601719,CRIZOTINIB,CHEMBL601719,4.08,0,http://www.openphacts.org/units/Nanomolar,1878362,=,5,1,=,,IC50,nM,,82181.07,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,82.18107135022976
,13230255,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,,,CHEMBL1201861,,,,CHEMBL217092,SARACATINIB,CHEMBL217092,5.91,0,http://www.openphacts.org/units/Nanomolar,1878413,=,5,1,=,,IC50,nM,,1243.6,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,1.2436019907534122
,13230256,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,,,CHEMBL1201861,,,,CHEMBL392695,S-TRITYL-L-CYSTEINE,CHEMBL392695,5.02,0,http://www.openphacts.org/units/Nanomolar,1878379,=,5,1,=,,IC50,nM,,9529.97,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,9.529974100677158
,13230257,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,,,CHEMBL1201861,,,,CHEMBL64925,MG-132,CHEMBL64925,4.35,0,http://www.openphacts.org/units/Nanomolar,1878394,=,5,1,=,,IC50,nM,,44733.11,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,44.733112535983885
,13230258,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,,,CHEMBL1201861,,,,CHEMBL1421,DASATINIB,CHEMBL1421,7.63,0,http://www.openphacts.org/units/Nanomolar,1878447,=,5,1,=,,IC50,nM,,23.57,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.023570461081653504
,13230259,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,,,CHEMBL1201861,,,,CHEMBL483847,,CHEMBL483847,4.09,0,http://www.openphacts.org/units/Nanomolar,1878463,=,5,1,=,,IC50,nM,,81194.13,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,81.19413374190106
,13230260,[],CHEMBL2363616,SANGER: Inhibition of human RXF393 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,,,CHEMBL1201861,,,,CHEMBL300389,,CHEMBL300389,7.43,0,http://www.openphacts.org/units/Nanomolar,1878440,=,5,1,=,,IC50,nM,,36.99,CHEMBL614886,Homo sapiens,RXF 393,9606,,,IC50,uM,UO_0000065,,0.036986400054554815
