activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,417241,[],CHEMBL884008,"Compound was tested for antiproliferative activity against ACHN, human renal adenocarcinoma",F,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)c1c[se]c([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL1130047,J. Med. Chem.,1997.0,,CHEMBL3144001,,CHEMBL3144001,4.86,0,http://www.openphacts.org/units/Nanomolar,80350,=,1,1,=,,IC50,nM,,13800.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,13.8
,480782,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2C(OC(C)=O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL302389,,CHEMBL302389,6.22,0,http://www.openphacts.org/units/Nanomolar,109402,=,1,1,=,,IC50,nM,,595.4,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,595.4
,481641,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=Nc1c2cc(Cl)ccc2n2nnc3ccccc3c12,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL87702,,CHEMBL87702,5.58,0,http://www.openphacts.org/units/Nanomolar,155443,=,1,1,=,,IC50,nM,,2600.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,2.6
,482032,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N2C(=O)C(O)C2c2ccc3c(c2)OCO3)cc(OC)c1OC,,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65633,,CHEMBL65633,5.67,0,http://www.openphacts.org/units/Nanomolar,109392,=,1,1,=,,IC50,nM,,2120.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,2120.0
,482803,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=Nc1c2ccccc2n2nnc3ccccc3c12,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL85916,,CHEMBL85916,4.92,0,http://www.openphacts.org/units/Nanomolar,155432,=,1,1,=,,IC50,nM,,12000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,12.0
,482830,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,6.40,0,http://www.openphacts.org/units/Nanomolar,155433,=,1,1,=,,IC50,nM,,400.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,0.4
,486334,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)c(N=O)c1c3ccccc3nnn21,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL87185,,CHEMBL87185,4.85,0,http://www.openphacts.org/units/Nanomolar,155444,=,1,1,=,,IC50,nM,,14000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,14.0
,486709,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2C(OC)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL63079,,CHEMBL63079,,0,http://www.openphacts.org/units/Nanomolar,109400,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,10000.0
,487964,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2C(O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL293834,,CHEMBL293834,7.54,0,http://www.openphacts.org/units/Nanomolar,109401,=,1,1,=,,IC50,nM,,29.19,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,29.19
,493877,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C2C(OC(C)=O)C(=O)N2c2ccc3c(c2)OCO3)cc(OC)c1OC,,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL64186,,CHEMBL64186,,0,http://www.openphacts.org/units/Nanomolar,109390,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,10000.0
,494564,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=Nc1c2cc([N+](=O)[O-])ccc2n2nnc3ccccc3c12,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL87784,,CHEMBL87784,,0,http://www.openphacts.org/units/Nanomolar,155439,>,1,1,>,,IC50,nM,,50000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,50.0
,495039,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2C(O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1N,,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL416673,,CHEMBL416673,7.04,0,http://www.openphacts.org/units/Nanomolar,109399,=,1,1,=,,IC50,nM,,91.22,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,91.22
,502928,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=Nc1c2ccccc2n2nnc3ccc(Cl)cc3c12,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL87813,,CHEMBL87813,4.96,0,http://www.openphacts.org/units/Nanomolar,155440,=,1,1,=,,IC50,nM,,11000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,11.0
,502955,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=Nc1c2ccccc2n2nnc3cc(Cl)ccc3c12,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL87814,,CHEMBL87814,5.12,0,http://www.openphacts.org/units/Nanomolar,155441,=,1,1,=,,IC50,nM,,7600.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,7.6
,502982,[],CHEMBL618691,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2nnn3c4ccccc4c(N=O)c3c2c1,,,CHEMBL1132294,J. Med. Chem.,1999.0,,CHEMBL86345,,CHEMBL86345,5.06,0,http://www.openphacts.org/units/Nanomolar,155442,=,1,1,=,,IC50,nM,,8700.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,8.7
,509454,[],CHEMBL619378,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2C(OC(C)=O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1N,,,CHEMBL1147534,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL61102,,CHEMBL61102,6.82,0,http://www.openphacts.org/units/Nanomolar,109384,=,1,1,=,,IC50,nM,,149.9,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,149.9
,563870,[],CHEMBL623578,The IC50 value was measured on ACHN cell line in renal tumor type.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1130284,J. Med. Chem.,1997.0,,CHEMBL42819,,CHEMBL42819,7.35,0,http://www.openphacts.org/units/Nanomolar,188955,=,1,1,=,,IC50,nM,,45.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,45.0
,566131,[],CHEMBL623578,The IC50 value was measured on ACHN cell line in renal tumor type.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1130284,J. Med. Chem.,1997.0,,CHEMBL44919,,CHEMBL44919,8.28,0,http://www.openphacts.org/units/Nanomolar,188951,=,1,1,=,,IC50,nM,,5.2,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,5.2
Not Determined,568262,[],CHEMBL619376,Compound was tested for the growth inhibition of ACHN renal tumor cell line; ND=Not determined,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL7375,,CHEMBL7375,,0,http://www.openphacts.org/units/Nanomolar,2016,,1,0,,,IC50,nM,,,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,
,568294,[],CHEMBL619375,Compound was tested for the growth inhibition of ACHN renal tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL267616,,CHEMBL267616,6.62,0,http://www.openphacts.org/units/Nanomolar,2017,=,1,1,=,,IC50,nM,,240.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,0.24
,587969,[],CHEMBL619375,Compound was tested for the growth inhibition of ACHN renal tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL7063,,CHEMBL7063,6.57,0,http://www.openphacts.org/units/Nanomolar,2018,=,1,1,=,,IC50,nM,,270.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,0.27
,588471,[],CHEMBL623578,The IC50 value was measured on ACHN cell line in renal tumor type.,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1130284,J. Med. Chem.,1997.0,,CHEMBL34259,METHOTREXATE,CHEMBL34259,7.40,0,http://www.openphacts.org/units/Nanomolar,188957,=,1,1,=,,IC50,nM,,40.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,40.0
,591058,[],CHEMBL623578,The IC50 value was measured on ACHN cell line in renal tumor type.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1130284,J. Med. Chem.,1997.0,,CHEMBL18155,,CHEMBL18155,8.62,0,http://www.openphacts.org/units/Nanomolar,188958,=,1,1,=,,IC50,nM,,2.4,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,2.4
,865767,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL50514,,CHEMBL50514,,0,http://www.openphacts.org/units/Nanomolar,218790,>,1,1,>,,IC50,nM,,100000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,100.0
,869718,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CN(C)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,,CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL82975,,CHEMBL82975,4.15,0,http://www.openphacts.org/units/Nanomolar,218797,=,1,1,=,,IC50,nM,,70200.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,70.2
,876899,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL23532,,CHEMBL23532,,0,http://www.openphacts.org/units/Nanomolar,218788,>,1,1,>,,IC50,nM,,100000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,100.0
,878167,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,,CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL81820,,CHEMBL81820,4.64,0,http://www.openphacts.org/units/Nanomolar,218798,=,1,1,=,,IC50,nM,,22900.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,22.9
,881975,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL115788,,CHEMBL115788,,0,http://www.openphacts.org/units/Nanomolar,218799,>,1,1,>,,IC50,nM,,112000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,112.0
,881983,[],CHEMBL621834,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,,,CHEMBL1126886,J. Med. Chem.,1993.0,,CHEMBL116614,,CHEMBL116614,4.04,0,http://www.openphacts.org/units/Nanomolar,218796,=,1,1,=,,IC50,nM,,91400.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,91.4
,896489,[],CHEMBL621836,"Cytotoxicity against NCI tumor panel, ACHN renal cancer cell line",F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc2[nH]c(C(=O)Nc3ccc4[nH]c(C(=O)N5CC(CCl)c6c5cc(O)c5ccccc65)cc4c3)cc2c1,,,CHEMBL1133719,J. Med. Chem.,2000.0,,CHEMBL38957,,CHEMBL38957,8.89,0,http://www.openphacts.org/units/Nanomolar,61982,=,1,1,=,,IC50,nM,,1.28,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,nM,UO_0000065,,1.28
,1119096,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1coc2nc(N)nc(N)c12)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL278515,,CHEMBL278515,6.08,0,http://www.openphacts.org/units/Nanomolar,20121,=,1,1,=,,IC50,nM,,837.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,0.837
,1119129,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2c(CNc3ccc(Cl)c(Cl)c3)coc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL274278,,CHEMBL274278,,0,http://www.openphacts.org/units/Nanomolar,20116,>,1,1,>,,IC50,nM,,150000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,150.0
,1128788,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(NCc2coc3nc(N)nc(N)c23)cc(OC)c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL16950,,CHEMBL16950,,0,http://www.openphacts.org/units/Nanomolar,20122,>,1,1,>,,IC50,nM,,130000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,130.0
,1129859,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC)c(NCc2coc3nc(N)nc(N)c23)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL17044,,CHEMBL17044,,0,http://www.openphacts.org/units/Nanomolar,20119,>,1,1,>,,IC50,nM,,160000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,160.0
,1133356,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2c(CNc3cc(Cl)c(Cl)c(Cl)c3)coc2n1,,,CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL17235,,CHEMBL17235,4.39,0,http://www.openphacts.org/units/Nanomolar,20120,=,1,1,=,,IC50,nM,,40940.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,40.94
,1138591,[],CHEMBL623577,Inhibitory activity against kidney A-CHN tumor cell growth in culture,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1127819,J. Med. Chem.,1994.0,,CHEMBL17383,,CHEMBL17383,,0,http://www.openphacts.org/units/Nanomolar,20115,>,1,1,>,,IC50,nM,,100000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,100.0
,1183786,[],CHEMBL619374,Compound was tested for its effect on the proliferation of ACHN human kidney adenocarcinoma,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1I,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151497,Bioorg. Med. Chem. Lett.,1996.0,,CHEMBL3350478,,CHEMBL3350478,,0,http://www.openphacts.org/units/Nanomolar,32640,>,1,1,>,,IC50,nM,,300000.0,CHEMBL614519,Homo sapiens,ACHN,9606,,,IC50,uM,UO_0000065,,300.0
