activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,126157,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@H]([C@H](C)O)OCC[C@@H](C)[C@H](O)C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL341800,"(6'R,13'S) ISORORIDIN A",CHEMBL341800,8.22,0,http://www.openphacts.org/units/Nanomolar,263069,=,1,1,=,,IC50,nM,,6.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,0.006
,128571,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@@](C)([C@]34CO4)[C@@]2(COC(=O)/C=C(\C)CCO)CC1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136186,TRICHOVERRIN B,CHEMBL136186,5.09,0,http://www.openphacts.org/units/Nanomolar,263066,=,1,1,=,,IC50,nM,,8160.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,8.16
,129951,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,C/C1=C\C(=O)OC[C@]23CC[C@](C)(O)[C@H]4C[C@@]5(O)[C@H](O[C@H]42)[C@H](O)[C@@H](OC(=O)/C=C\C=C\[C@@H]2O[C@H](C1)O[C@H]2C)[C@@]53C,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL2368056,Miophytocen C,CHEMBL2368056,,0,http://www.openphacts.org/units/Nanomolar,263073,>,1,1,>,,IC50,nM,,10000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,10.0
,132558,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\C(=O)OCC[C@@H](C)[C@H](O)C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136985,VERRUCARIN A,CHEMBL136985,8.52,0,http://www.openphacts.org/units/Nanomolar,263071,=,1,1,=,,IC50,nM,,3.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,0.003
,137271,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)OC(C)[C@@H](O)/C=C/C=C\C(=O)O[C@@H]1CC2O[C@@H]3C=C(C)CC[C@]3(COC(=O)/C=C(\C)CCO)[C@]1(C)[C@]21CO1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL335603,13`-ACETYLTRICHOVERRIN B,CHEMBL335603,5.62,0,http://www.openphacts.org/units/Nanomolar,263063,=,1,1,=,,IC50,nM,,2380.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,2.38
,138674,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2O[C@@H]3[C@H](O)[C@H]4OC(=O)/C=C\C=C\C(=O)OCC/C(C)=C/C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136396,VERRUCARRIN M,CHEMBL136396,7.28,0,http://www.openphacts.org/units/Nanomolar,263072,=,1,1,=,,IC50,nM,,53.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,0.053
,143425,[],CHEMBL624425,In vitro antitumor activity against renal A498 tumor cell lines,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@H](C)O)[C@@](C)([C@]34CO4)[C@@]2(COC(=O)/C=C(\C)CCO)CC1,,,CHEMBL1145117,J. Med. Chem.,2003.0,,CHEMBL136053,TRICHOVERRIN A,CHEMBL136053,5.16,0,http://www.openphacts.org/units/Nanomolar,263067,=,1,1,=,,IC50,nM,,6960.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,6.96
,161589,[],CHEMBL619311,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CNc2ccc(C(=O)NC(CCCNC(=O)c3ccccc3C(=O)O)C(=O)O)cc2)cnc2nc(N)nc(N)c12,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL150607,,CHEMBL150607,,0,http://www.openphacts.org/units/Nanomolar,293399,>,1,1,>,,IC50,nM,,1000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,1000.0
,162838,[],CHEMBL620116,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL34259,METHOTREXATE,CHEMBL34259,,0,http://www.openphacts.org/units/Nanomolar,293392,>,1,1,>,,IC50,nM,,1000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,1000.0
,167766,[],CHEMBL620116,Compound was evaluated for in vitro activity against A498 kidney cell lines (Human tumor cells ),F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1131440,J. Med. Chem.,1998.0,,CHEMBL18155,,CHEMBL18155,,0,http://www.openphacts.org/units/Nanomolar,293397,>,1,1,>,,IC50,nM,,1000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,1000.0
,406659,[],CHEMBL884012,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@@H](NC(=O)O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](C)O1.[Na+],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128100,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL3215352,,CHEMBL3215353,,0,http://www.openphacts.org/units/Nanomolar,188065,=,1,1,=,,IC50,nM,,12100000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,12100.0
,419940,[],CHEMBL884012,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@@H](NC(=O)O[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](C)O1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128100,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL3215353,,CHEMBL3215353,,0,http://www.openphacts.org/units/Nanomolar,188069,=,1,1,=,,IC50,nM,,250000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,250.0
,430403,[],CHEMBL884012,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,,,CHEMBL1128100,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,CHEMBL178,5.52,0,http://www.openphacts.org/units/Nanomolar,188063,=,1,1,=,,IC50,nM,,3000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,3.0
,568263,[],CHEMBL619312,Compound was tested for the growth inhibition of A498 renal tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL7375,,CHEMBL7375,5.00,0,http://www.openphacts.org/units/Nanomolar,2016,=,1,1,=,,IC50,nM,,10000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,10.0
,568295,[],CHEMBL619312,Compound was tested for the growth inhibition of A498 renal tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL267616,,CHEMBL267616,4.62,0,http://www.openphacts.org/units/Nanomolar,2017,=,1,1,=,,IC50,nM,,24000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,24.0
,587970,[],CHEMBL619312,Compound was tested for the growth inhibition of A498 renal tumor cell line,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,,,CHEMBL1132605,J. Med. Chem.,1999.0,,CHEMBL7063,,CHEMBL7063,4.68,0,http://www.openphacts.org/units/Nanomolar,2018,=,1,1,=,,IC50,nM,,21000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,21.0
,667655,[],CHEMBL621289,In vitro cytotoxicity was determined against A 498 human renal tumor cell line using NCI screen,F,,,BAO_0000190,BAO_0000219,cell-based format,O=[Se](=O)(CCCl)c1ccccc1,,,CHEMBL1124780,J. Med. Chem.,1990.0,,CHEMBL38761,,CHEMBL38761,5.34,0,http://www.openphacts.org/units/Nanomolar,61881,=,1,1,=,,IC50,nM,,4600.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,4.6
,896488,[],CHEMBL619742,"Cytotoxicity against NCI tumor panel, A-498 renal cancer cell line",F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc2[nH]c(C(=O)Nc3ccc4[nH]c(C(=O)N5CC(CCl)c6c5cc(O)c5ccccc65)cc4c3)cc2c1,,,CHEMBL1133719,J. Med. Chem.,2000.0,,CHEMBL38957,,CHEMBL38957,8.40,0,http://www.openphacts.org/units/Nanomolar,61982,=,1,1,=,,IC50,nM,,3.95,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,3.95
,1040861,[],CHEMBL619314,In vitro inhibitory concentration against renal cancer cell line A498,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c2cccc-2ccc2c1[nH]c1ccccc12,,,CHEMBL1133884,Bioorg. Med. Chem. Lett.,2001.0,,CHEMBL61619,,CHEMBL61619,4.93,0,http://www.openphacts.org/units/Nanomolar,103946,=,1,1,=,,IC50,nM,,11700.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,11.7
,1061921,[],CHEMBL619314,In vitro inhibitory concentration against renal cancer cell line A498,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c2cccc-2c(N(C)C)cc2c1[nH]c1ccccc12,,,CHEMBL1133884,Bioorg. Med. Chem. Lett.,2001.0,,CHEMBL294335,,CHEMBL294335,4.68,0,http://www.openphacts.org/units/Nanomolar,103944,=,1,1,=,,IC50,nM,,20900.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,20.9
,1065709,[],CHEMBL619314,In vitro inhibitory concentration against renal cancer cell line A498,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c2cccc-2c(OCCO)cc2c1[nH]c1ccccc12,,,CHEMBL1133884,Bioorg. Med. Chem. Lett.,2001.0,,CHEMBL59962,,CHEMBL59962,4.86,0,http://www.openphacts.org/units/Nanomolar,103941,=,1,1,=,,IC50,nM,,13800.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,13.8
,1065714,[],CHEMBL619314,In vitro inhibitory concentration against renal cancer cell line A498,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c2cccc-2ccc2c1[nH]c1ccc(Br)cc12,,,CHEMBL1133884,Bioorg. Med. Chem. Lett.,2001.0,,CHEMBL300988,,CHEMBL300988,4.66,0,http://www.openphacts.org/units/Nanomolar,103942,=,1,1,=,,IC50,nM,,21900.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,21.9
,1227865,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C/N=N\N(C)C(=O)NC,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL86892,,CHEMBL86892,4.43,0,http://www.openphacts.org/units/Nanomolar,156769,=,1,1,=,,IC50,nM,,37000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,37.0
,1233881,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,C/N=N\N(C)C(C)=O,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL316041,,CHEMBL316041,4.32,0,http://www.openphacts.org/units/Nanomolar,156763,=,1,1,=,,IC50,nM,,48000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,48.0
,1235377,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOP(=O)(OCC)N(C)/N=N\C,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL85702,,CHEMBL85702,4.66,0,http://www.openphacts.org/units/Nanomolar,156768,=,1,1,=,,IC50,nM,,22000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,22.0
,1240519,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)N(C)/N=N\C,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL84852,,CHEMBL84852,4.46,0,http://www.openphacts.org/units/Nanomolar,156770,=,1,1,=,,IC50,nM,,35000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,35.0
,1244475,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=NN(CCCl)C(=O)NCCCl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL513,CARMUSTINE,CHEMBL513,,0,http://www.openphacts.org/units/Nanomolar,156764,=,1,1,=,,IC50,nM,,110000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,110.0
,1247790,[],CHEMBL620119,Cytotoxicity against human kidney carcinoma cell lines A4982LM,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1134960,Bioorg. Med. Chem. Lett.,2002.0,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,7.28,0,http://www.openphacts.org/units/Nanomolar,208395,=,1,1,=,,IC50,nM,,52.8,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,52.8
,1248339,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N(C)/N=N\CCCl,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL87240,,CHEMBL87240,4.75,0,http://www.openphacts.org/units/Nanomolar,156767,=,1,1,=,,IC50,nM,,18000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,18.0
,1257255,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)N(C)/N=N\CCCl,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL87938,,CHEMBL87938,4.80,0,http://www.openphacts.org/units/Nanomolar,156766,=,1,1,=,,IC50,nM,,16000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,16.0
,1258564,[],CHEMBL620120,Evaluated for the inhibitory concentration required to cause growth inhibition of A498Rem- renal cell line using the MTT Cytotoxicity Assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)N(C)/N=N\CCCl,,,CHEMBL1125138,J. Med. Chem.,1990.0,,CHEMBL87769,,CHEMBL87769,4.70,0,http://www.openphacts.org/units/Nanomolar,156765,=,1,1,=,,IC50,nM,,20000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,20.0
,1260415,[],CHEMBL620119,Cytotoxicity against human kidney carcinoma cell lines A4982LM,F,,,BAO_0000190,BAO_0000219,cell-based format,[O-][S+]1Sc2ccccc2S1,,,CHEMBL1134960,Bioorg. Med. Chem. Lett.,2002.0,,CHEMBL110590,,CHEMBL110590,6.07,0,http://www.openphacts.org/units/Nanomolar,208394,=,1,1,=,,IC50,nM,,849.9,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,nM,UO_0000065,,849.9
,1276331,[],CHEMBL624426,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",F,,,BAO_0000190,BAO_0000219,cell-based format,NC(CCCCNP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCCl)CCCl)C(=O)O,,,CHEMBL1134465,J. Med. Chem.,2001.0,,CHEMBL159380,,CHEMBL159380,4.58,0,http://www.openphacts.org/units/Nanomolar,319615,=,1,1,=,,IC50,nM,,26000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,26.0
,1276338,[],CHEMBL624426,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",F,,,BAO_0000190,BAO_0000219,cell-based format,CCCNP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCCl)CCCl,,,CHEMBL1134465,J. Med. Chem.,2001.0,,CHEMBL351001,,CHEMBL351001,5.85,0,http://www.openphacts.org/units/Nanomolar,319614,=,1,1,=,,IC50,nM,,1400.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,1.4
,1292954,[],CHEMBL624426,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",F,,,BAO_0000190,BAO_0000219,cell-based format,NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCBr)CCBr,,,CHEMBL1134465,J. Med. Chem.,2001.0,,CHEMBL72793,,CHEMBL72793,7.35,0,http://www.openphacts.org/units/Nanomolar,319612,=,1,1,=,,IC50,nM,,45.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,0.045
,1292955,[],CHEMBL624427,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors in folate deficient medium",F,,,BAO_0000190,BAO_0000219,cell-based format,NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCBr)CCBr,,,CHEMBL1134465,J. Med. Chem.,2001.0,,CHEMBL72793,,CHEMBL72793,7.54,0,http://www.openphacts.org/units/Nanomolar,319612,=,1,1,=,,IC50,nM,,29.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,0.029
,1294408,[],CHEMBL624426,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(O)c2nc(CNc3ccc(C(=O)NC(CCCCNP(=O)(OCc4ccc([N+](=O)[O-])o4)N(CCBr)CCBr)C(=O)O)cc3)cnc2n1,,,CHEMBL1134465,J. Med. Chem.,2001.0,,CHEMBL351028,,CHEMBL351028,4.96,0,http://www.openphacts.org/units/Nanomolar,319611,=,1,1,=,,IC50,nM,,11000.0,CHEMBL614516,Homo sapiens,A498,9606,,,IC50,uM,UO_0000065,,11.0
